20141102 175818887,0.987680,0.987840,Bloomberg,EURNZD
20141102 175820387,0.987670,0.987840,Bloomberg,EURNZD
20141102 175820637,0.987680,0.987840,Bloomberg,EURNZD
20141102 175820887,0.987660,0.987840,Bloomberg,EURNZD
20141102 175821637,0.987690,0.987840,Bloomberg,EURNZD
20141102 175822653,0.987780,0.987840,Bloomberg,EURNZD
20141102 175835137,0.987700,0.987840,Bloomberg,EURNZD
20141102 175846887,0.987680,0.987840,Bloomberg,EURNZD
20141102 175849387,0.987700,0.987840,Bloomberg,EURNZD
20141102 175853887,0.987680,0.987840,Bloomberg,EURNZD
20141102 175854137,0.987700,0.987840,Bloomberg,EURNZD
20141102 175858887,0.987690,0.987840,Bloomberg,EURNZD
20141102 175859137,0.987650,0.987820,Bloomberg,EURNZD
20141102 175859637,0.987630,0.987830,Bloomberg,EURNZD
20141102 175901137,0.987710,0.987860,Bloomberg,EURNZD
20141102 175902387,0.987710,0.987850,Bloomberg,EURNZD
20141102 175903137,0.987710,0.987820,Bloomberg,EURNZD
20141102 175904887,0.987710,0.987830,Bloomberg,EURNZD
20141102 175905137,0.987710,0.987810,Bloomberg,EURNZD
20141102 175908137,0.987710,0.987840,Bloomberg,EURNZD
20141102 175908887,0.987710,0.987830,Bloomberg,EURNZD
20141102 175909637,0.987710,0.987810,Bloomberg,EURNZD
20141102 175909887,0.987710,0.987860,Bloomberg,EURNZD
20141102 175911637,0.987710,0.987840,Bloomberg,EURNZD
20141102 175912137,0.987710,0.987820,Bloomberg,EURNZD
20141102 175912387,0.987710,0.987840,Bloomberg,EURNZD
20141102 175921137,0.987710,0.987820,Bloomberg,EURNZD
20141102 175921637,0.987710,0.987860,Bloomberg,EURNZD
20141102 175922387,0.987690,0.987840,Bloomberg,EURNZD
20141102 175924137,0.987660,0.987840,Bloomberg,EURNZD
20141102 175924887,0.987640,0.987810,Bloomberg,EURNZD
20141102 175925137,0.987660,0.987830,Bloomberg,EURNZD
20141102 175926887,0.987640,0.987810,Bloomberg,EURNZD
20141102 175927137,0.987660,0.987830,Bloomberg,EURNZD
20141102 175928387,0.987640,0.987820,Bloomberg,EURNZD
20141102 175928887,0.987660,0.987830,Bloomberg,EURNZD
20141102 175930637,0.987710,0.987860,Bloomberg,EURNZD
20141102 175931887,0.987720,0.987860,Bloomberg,EURNZD
20141102 175932137,0.987710,0.987860,Bloomberg,EURNZD
20141102 175941387,0.987710,0.987840,Bloomberg,EURNZD
20141102 175941637,0.987710,0.987860,Bloomberg,EURNZD
20141102 175943387,0.987710,0.987840,Bloomberg,EURNZD
20141102 175943887,0.987710,0.987860,Bloomberg,EURNZD
20141102 175947137,0.987720,0.987860,Bloomberg,EURNZD
20141102 175947637,0.987710,0.987860,Bloomberg,EURNZD
20141102 175948887,0.987710,0.987840,Bloomberg,EURNZD
20141102 175949137,0.987710,0.987860,Bloomberg,EURNZD
20141102 175959387,0.987680,0.987840,Bloomberg,EURNZD
20141102 180000153,0.987670,0.987830,Bloomberg,EURNZD
20141102 180000417,0.987820,0.987920,Bloomberg,EURNZD
20141102 180000667,0.987820,0.987900,Bloomberg,EURNZD
20141102 180001027,0.987820,0.987890,Bloomberg,EURNZD
20141102 180001480,0.987780,0.987890,Bloomberg,EURNZD
20141102 180002387,0.987740,0.987900,Bloomberg,EURNZD
20141102 180002887,0.987730,0.987900,Bloomberg,EURNZD
20141102 180003387,0.987700,0.987860,Bloomberg,EURNZD
20141102 180003637,0.987680,0.987850,Bloomberg,EURNZD
20141102 180003887,0.987660,0.987820,Bloomberg,EURNZD
20141102 180004137,0.987730,0.987900,Bloomberg,EURNZD
20141102 180004387,0.987750,0.987900,Bloomberg,EURNZD
20141102 180004637,0.987760,0.987900,Bloomberg,EURNZD
20141102 180004887,0.987740,0.987900,Bloomberg,EURNZD
20141102 180005387,0.987690,0.987850,Bloomberg,EURNZD
20141102 180005637,0.987700,0.987870,Bloomberg,EURNZD
20141102 180005887,0.987730,0.987890,Bloomberg,EURNZD
20141102 180006137,0.987710,0.987810,Bloomberg,EURNZD
20141102 180006387,0.987730,0.987890,Bloomberg,EURNZD
20141102 180006637,0.987710,0.987870,Bloomberg,EURNZD
20141102 180007137,0.987720,0.987880,Bloomberg,EURNZD
20141102 180007637,0.987700,0.987870,Bloomberg,EURNZD
20141102 180008153,0.987690,0.987850,Bloomberg,EURNZD
20141102 180008887,0.987790,0.987940,Bloomberg,EURNZD
20141102 180009887,0.987780,0.987940,Bloomberg,EURNZD
20141102 180010137,0.987780,0.987920,Bloomberg,EURNZD
20141102 180010887,0.987780,0.987940,Bloomberg,EURNZD
20141102 180011137,0.987780,0.987920,Bloomberg,EURNZD
20141102 180011887,0.987780,0.987930,Bloomberg,EURNZD
20141102 180012137,0.987800,0.987940,Bloomberg,EURNZD
20141102 180012387,0.987780,0.987940,Bloomberg,EURNZD
20141102 180013387,0.987800,0.987940,Bloomberg,EURNZD
20141102 180013637,0.987780,0.987940,Bloomberg,EURNZD
20141102 180014137,0.987800,0.987940,Bloomberg,EURNZD
20141102 180014387,0.987780,0.987940,Bloomberg,EURNZD
20141102 180015887,0.987790,0.987940,Bloomberg,EURNZD
20141102 180016137,0.987800,0.987940,Bloomberg,EURNZD
20141102 180016387,0.987780,0.987940,Bloomberg,EURNZD
20141102 180016637,0.987820,0.987940,Bloomberg,EURNZD
20141102 180016887,0.987790,0.987940,Bloomberg,EURNZD
20141102 180017637,0.987790,0.987920,Bloomberg,EURNZD
20141102 180017887,0.987790,0.987940,Bloomberg,EURNZD
20141102 180018387,0.987790,0.987950,Bloomberg,EURNZD
20141102 180018637,0.987810,0.987950,Bloomberg,EURNZD
20141102 180019387,0.987830,0.987950,Bloomberg,EURNZD
20141102 180020387,0.987800,0.987950,Bloomberg,EURNZD
20141102 180021637,0.987820,0.987940,Bloomberg,EURNZD
20141102 180022137,0.987820,0.987930,Bloomberg,EURNZD
20141102 180023637,0.987820,0.987950,Bloomberg,EURNZD
20141102 180023903,0.987820,0.987930,Bloomberg,EURNZD
20141102 180025137,0.987820,0.987970,Bloomberg,EURNZD
20141102 180025887,0.987820,0.987950,Bloomberg,EURNZD
20141102 180026137,0.987820,0.987920,Bloomberg,EURNZD
20141102 180026887,0.987820,0.987850,Bloomberg,EURNZD
20141102 180027403,0.987840,0.987910,Bloomberg,EURNZD
20141102 180027637,0.987840,0.987960,Bloomberg,EURNZD
20141102 180027887,0.987840,0.987940,Bloomberg,EURNZD
20141102 180028137,0.987840,0.987960,Bloomberg,EURNZD
20141102 180028387,0.987840,0.987940,Bloomberg,EURNZD
20141102 180029137,0.987840,0.987920,Bloomberg,EURNZD
20141102 180029637,0.987840,0.987940,Bloomberg,EURNZD
20141102 180029887,0.987840,0.987960,Bloomberg,EURNZD
20141102 180030887,0.987840,0.987940,Bloomberg,EURNZD
20141102 180031137,0.987840,0.987920,Bloomberg,EURNZD
20141102 180031637,0.987840,0.987940,Bloomberg,EURNZD
20141102 180031887,0.987840,0.987960,Bloomberg,EURNZD
20141102 180032637,0.987840,0.987970,Bloomberg,EURNZD
20141102 180032887,0.987840,0.987950,Bloomberg,EURNZD
20141102 180033137,0.987820,0.987970,Bloomberg,EURNZD
20141102 180033387,0.987850,0.988020,Bloomberg,EURNZD
20141102 180034137,0.987850,0.988010,Bloomberg,EURNZD
20141102 180035387,0.987930,0.988040,Bloomberg,EURNZD
20141102 180037137,0.987930,0.988050,Bloomberg,EURNZD
20141102 180038887,0.987930,0.988020,Bloomberg,EURNZD
20141102 180039887,0.987930,0.988040,Bloomberg,EURNZD
20141102 180040137,0.987930,0.988030,Bloomberg,EURNZD
20141102 180042637,0.987930,0.988010,Bloomberg,EURNZD
20141102 180044637,0.987930,0.988020,Bloomberg,EURNZD
20141102 180045637,0.987840,0.988010,Bloomberg,EURNZD
20141102 180047637,0.987860,0.988020,Bloomberg,EURNZD
20141102 180047887,0.987840,0.988000,Bloomberg,EURNZD
20141102 180049637,0.987870,0.988040,Bloomberg,EURNZD
20141102 180050637,0.987930,0.988040,Bloomberg,EURNZD
20141102 180050887,0.987930,0.988020,Bloomberg,EURNZD
20141102 180051137,0.987930,0.988040,Bloomberg,EURNZD
20141102 180051637,0.987930,0.988020,Bloomberg,EURNZD
20141102 180055637,0.987930,0.988040,Bloomberg,EURNZD
20141102 180056387,0.987930,0.988020,Bloomberg,EURNZD
20141102 180057137,0.987930,0.988040,Bloomberg,EURNZD
20141102 180057403,0.987930,0.988020,Bloomberg,EURNZD
20141102 180101387,0.987930,0.987990,Bloomberg,EURNZD
20141102 180101637,0.987930,0.988010,Bloomberg,EURNZD
20141102 180102637,0.987930,0.988020,Bloomberg,EURNZD
20141102 180103137,0.987930,0.988050,Bloomberg,EURNZD
20141102 180104637,0.987930,0.988030,Bloomberg,EURNZD
20141102 180105137,0.987930,0.988010,Bloomberg,EURNZD
20141102 180105387,0.987930,0.987990,Bloomberg,EURNZD
20141102 180105637,0.987930,0.988010,Bloomberg,EURNZD
20141102 180106637,0.987930,0.988030,Bloomberg,EURNZD
20141102 180108637,0.987930,0.988020,Bloomberg,EURNZD
20141102 180110887,0.987900,0.988020,Bloomberg,EURNZD
20141102 180111887,0.987900,0.988030,Bloomberg,EURNZD
20141102 180115637,0.987900,0.987990,Bloomberg,EURNZD
20141102 180116137,0.987900,0.988010,Bloomberg,EURNZD
20141102 180116637,0.987900,0.988030,Bloomberg,EURNZD
20141102 180117637,0.987900,0.988010,Bloomberg,EURNZD
20141102 180118887,0.987900,0.988030,Bloomberg,EURNZD
20141102 180120387,0.987900,0.988040,Bloomberg,EURNZD
20141102 180122637,0.987900,0.988020,Bloomberg,EURNZD
20141102 180125137,0.987900,0.988030,Bloomberg,EURNZD
20141102 180127887,0.987900,0.987990,Bloomberg,EURNZD
20141102 180134637,0.987900,0.987980,Bloomberg,EURNZD
20141102 180134887,0.987900,0.987990,Bloomberg,EURNZD
20141102 180135637,0.987900,0.987980,Bloomberg,EURNZD
20141102 180135887,0.987900,0.988010,Bloomberg,EURNZD
20141102 180136387,0.987900,0.988000,Bloomberg,EURNZD
20141102 180136887,0.987900,0.987970,Bloomberg,EURNZD
20141102 180137887,0.987900,0.987990,Bloomberg,EURNZD
20141102 180139637,0.987900,0.988000,Bloomberg,EURNZD
20141102 180139887,0.987900,0.987970,Bloomberg,EURNZD
20141102 180140887,0.987900,0.987980,Bloomberg,EURNZD
20141102 180141637,0.987900,0.988010,Bloomberg,EURNZD
20141102 180142887,0.987900,0.988020,Bloomberg,EURNZD
20141102 180143887,0.987900,0.988000,Bloomberg,EURNZD
20141102 180144887,0.987900,0.988020,Bloomberg,EURNZD
20141102 180145637,0.987900,0.988040,Bloomberg,EURNZD
20141102 180150887,0.987900,0.988020,Bloomberg,EURNZD
20141102 180151637,0.987900,0.988000,Bloomberg,EURNZD
20141102 180151887,0.987900,0.988040,Bloomberg,EURNZD
20141102 180152637,0.987900,0.988020,Bloomberg,EURNZD
20141102 180157387,0.987900,0.988000,Bloomberg,EURNZD
20141102 180157637,0.987900,0.988010,Bloomberg,EURNZD
20141102 180158137,0.987900,0.988030,Bloomberg,EURNZD
20141102 180158387,0.987900,0.988010,Bloomberg,EURNZD
20141102 180200387,0.987900,0.988000,Bloomberg,EURNZD
20141102 180203887,0.987900,0.988010,Bloomberg,EURNZD
20141102 180204387,0.987900,0.988000,Bloomberg,EURNZD
20141102 180206637,0.987900,0.988020,Bloomberg,EURNZD
20141102 180209387,0.987900,0.988030,Bloomberg,EURNZD
20141102 180209637,0.987900,0.988020,Bloomberg,EURNZD
20141102 180210387,0.987860,0.987980,Bloomberg,EURNZD
20141102 180210637,0.987860,0.988000,Bloomberg,EURNZD
20141102 180210887,0.987900,0.988000,Bloomberg,EURNZD
20141102 180211137,0.987860,0.988000,Bloomberg,EURNZD
20141102 180211387,0.987860,0.987970,Bloomberg,EURNZD
20141102 180214137,0.987860,0.988000,Bloomberg,EURNZD
20141102 180217637,0.987860,0.987970,Bloomberg,EURNZD
20141102 180220137,0.987890,0.988000,Bloomberg,EURNZD
20141102 180220387,0.987850,0.988000,Bloomberg,EURNZD
20141102 180225637,0.987900,0.988000,Bloomberg,EURNZD
20141102 180233137,0.987950,0.988000,Bloomberg,EURNZD
20141102 180233637,0.987900,0.988000,Bloomberg,EURNZD
20141102 180235887,0.987950,0.988000,Bloomberg,EURNZD
20141102 180249387,0.987900,0.987940,Bloomberg,EURNZD
20141102 180249637,0.987850,0.987940,Bloomberg,EURNZD
20141102 180249887,0.987830,0.987910,Bloomberg,EURNZD
20141102 180250387,0.987830,0.987920,Bloomberg,EURNZD
20141102 180251887,0.987830,0.987910,Bloomberg,EURNZD
20141102 180253137,0.987800,0.987890,Bloomberg,EURNZD
20141102 180253387,0.987800,0.987880,Bloomberg,EURNZD
20141102 180259387,0.987800,0.987890,Bloomberg,EURNZD
20141102 180304887,0.987750,0.987870,Bloomberg,EURNZD
20141102 180305137,0.987750,0.987850,Bloomberg,EURNZD
20141102 180305887,0.987750,0.987880,Bloomberg,EURNZD
20141102 180306137,0.987800,0.987880,Bloomberg,EURNZD
20141102 180312887,0.987800,0.987890,Bloomberg,EURNZD
20141102 180321137,0.987750,0.987900,Bloomberg,EURNZD
20141102 180321387,0.987800,0.987900,Bloomberg,EURNZD
20141102 180321637,0.987800,0.987910,Bloomberg,EURNZD
20141102 180324137,0.987800,0.987890,Bloomberg,EURNZD
20141102 180324387,0.987800,0.987860,Bloomberg,EURNZD
20141102 180326637,0.987750,0.987890,Bloomberg,EURNZD
20141102 180326887,0.987800,0.987890,Bloomberg,EURNZD
20141102 180329137,0.987800,0.987910,Bloomberg,EURNZD
20141102 180329387,0.987800,0.987870,Bloomberg,EURNZD
20141102 180329637,0.987850,0.987870,Bloomberg,EURNZD
20141102 180331887,0.987690,0.987840,Bloomberg,EURNZD
20141102 180332387,0.987720,0.987840,Bloomberg,EURNZD
20141102 180333137,0.987850,0.987860,Bloomberg,EURNZD
20141102 180333637,0.987850,0.987880,Bloomberg,EURNZD
20141102 180333887,0.987850,0.987860,Bloomberg,EURNZD
20141102 180335887,0.987700,0.987840,Bloomberg,EURNZD
20141102 180336637,0.987670,0.987810,Bloomberg,EURNZD
20141102 180336887,0.987850,0.987860,Bloomberg,EURNZD
20141102 180337137,0.987670,0.987830,Bloomberg,EURNZD
20141102 180338387,0.987850,0.987860,Bloomberg,EURNZD
20141102 180342887,0.987710,0.987830,Bloomberg,EURNZD
20141102 180343137,0.987680,0.987800,Bloomberg,EURNZD
20141102 180343887,0.987710,0.987800,Bloomberg,EURNZD
20141102 180344137,0.987700,0.987770,Bloomberg,EURNZD
20141102 180344387,0.987750,0.987770,Bloomberg,EURNZD
20141102 180344637,0.987700,0.987770,Bloomberg,EURNZD
20141102 180344887,0.987750,0.987770,Bloomberg,EURNZD
20141102 180345137,0.987700,0.987770,Bloomberg,EURNZD
20141102 180345387,0.987750,0.987770,Bloomberg,EURNZD
20141102 180345637,0.987700,0.987770,Bloomberg,EURNZD
20141102 180347387,0.987750,0.987800,Bloomberg,EURNZD
20141102 180347637,0.987800,0.987810,Bloomberg,EURNZD
20141102 180350387,0.987750,0.987800,Bloomberg,EURNZD
20141102 180353137,0.987750,0.987830,Bloomberg,EURNZD
20141102 180353387,0.987800,0.987830,Bloomberg,EURNZD
20141102 180402137,0.987750,0.987830,Bloomberg,EURNZD
20141102 180409387,0.987800,0.987830,Bloomberg,EURNZD
20141102 180444387,0.987750,0.987790,Bloomberg,EURNZD
20141102 180444637,0.987700,0.987760,Bloomberg,EURNZD
20141102 180445137,0.987700,0.987800,Bloomberg,EURNZD
20141102 180450137,0.987700,0.987770,Bloomberg,EURNZD
20141102 180455637,0.987700,0.987780,Bloomberg,EURNZD
20141102 180455887,0.987700,0.987800,Bloomberg,EURNZD
20141102 180456387,0.987700,0.987790,Bloomberg,EURNZD
20141102 180457637,0.987700,0.987800,Bloomberg,EURNZD
20141102 180457887,0.987700,0.987790,Bloomberg,EURNZD
20141102 180506887,0.987700,0.987800,Bloomberg,EURNZD
20141102 180512137,0.987700,0.987770,Bloomberg,EURNZD
20141102 180529887,0.987700,0.987800,Bloomberg,EURNZD
20141102 180530137,0.987720,0.987830,Bloomberg,EURNZD
20141102 180530387,0.987750,0.987800,Bloomberg,EURNZD
20141102 180551150,0.987750,0.987780,Bloomberg,EURNZD
20141102 180556387,0.987700,0.987780,Bloomberg,EURNZD
20141102 180604137,0.987750,0.987780,Bloomberg,EURNZD
20141102 180608387,0.987750,0.987810,Bloomberg,EURNZD
20141102 180613900,0.987750,0.987840,Bloomberg,EURNZD
20141102 180614137,0.987800,0.987840,Bloomberg,EURNZD
20141102 180626137,0.987750,0.987840,Bloomberg,EURNZD
20141102 180626637,0.987750,0.987810,Bloomberg,EURNZD
20141102 180628387,0.987800,0.987810,Bloomberg,EURNZD
20141102 180628637,0.987750,0.987810,Bloomberg,EURNZD
20141102 180642633,0.987750,0.987830,Bloomberg,EURNZD
20141102 180645633,0.987750,0.987860,Bloomberg,EURNZD
20141102 180645883,0.987750,0.987810,Bloomberg,EURNZD
20141102 180646383,0.987750,0.987780,Bloomberg,EURNZD
20141102 180651383,0.987750,0.987810,Bloomberg,EURNZD
20141102 180656133,0.987700,0.987810,Bloomberg,EURNZD
20141102 180657633,0.987750,0.987810,Bloomberg,EURNZD
20141102 180702383,0.987670,0.987710,Bloomberg,EURNZD
20141102 180702633,0.987680,0.987810,Bloomberg,EURNZD
20141102 180703133,0.987660,0.987780,Bloomberg,EURNZD
20141102 180707383,0.987650,0.987780,Bloomberg,EURNZD
20141102 180709633,0.987620,0.987670,Bloomberg,EURNZD
20141102 180709883,0.987640,0.987770,Bloomberg,EURNZD
20141102 180719883,0.987640,0.987750,Bloomberg,EURNZD
20141102 180720133,0.987640,0.987770,Bloomberg,EURNZD
20141102 180722133,0.987650,0.987770,Bloomberg,EURNZD
20141102 180725150,0.987660,0.987770,Bloomberg,EURNZD
20141102 180725400,0.987650,0.987660,Bloomberg,EURNZD
20141102 180725650,0.987610,0.987740,Bloomberg,EURNZD
20141102 180725883,0.987580,0.987710,Bloomberg,EURNZD
20141102 180726133,0.987550,0.987680,Bloomberg,EURNZD
20141102 180738633,0.987550,0.987670,Bloomberg,EURNZD
20141102 180743883,0.987550,0.987640,Bloomberg,EURNZD
20141102 180744133,0.987550,0.987680,Bloomberg,EURNZD
20141102 180745883,0.987550,0.987660,Bloomberg,EURNZD
20141102 180748633,0.987550,0.987680,Bloomberg,EURNZD
20141102 180748883,0.987550,0.987670,Bloomberg,EURNZD
20141102 180749883,0.987550,0.987680,Bloomberg,EURNZD
20141102 180756383,0.987570,0.987700,Bloomberg,EURNZD
20141102 180756883,0.987550,0.987680,Bloomberg,EURNZD
20141102 180803133,0.987570,0.987680,Bloomberg,EURNZD
20141102 180803383,0.987550,0.987680,Bloomberg,EURNZD
20141102 180803883,0.987550,0.987560,Bloomberg,EURNZD
20141102 180804133,0.987560,0.987690,Bloomberg,EURNZD
20141102 180811633,0.987540,0.987550,Bloomberg,EURNZD
20141102 180811883,0.987520,0.987630,Bloomberg,EURNZD
20141102 180812133,0.987540,0.987630,Bloomberg,EURNZD
20141102 180813133,0.987560,0.987660,Bloomberg,EURNZD
20141102 180813383,0.987600,0.987690,Bloomberg,EURNZD
20141102 180819133,0.987650,0.987720,Bloomberg,EURNZD
20141102 180819383,0.987640,0.987720,Bloomberg,EURNZD
20141102 180820633,0.987620,0.987720,Bloomberg,EURNZD
20141102 180821133,0.987610,0.987720,Bloomberg,EURNZD
20141102 180821383,0.987630,0.987750,Bloomberg,EURNZD
20141102 180821633,0.987650,0.987750,Bloomberg,EURNZD
20141102 180821883,0.987700,0.987770,Bloomberg,EURNZD
20141102 180822383,0.987650,0.987770,Bloomberg,EURNZD
20141102 180822633,0.987700,0.987770,Bloomberg,EURNZD
20141102 180823383,0.987650,0.987780,Bloomberg,EURNZD
20141102 180823633,0.987650,0.987720,Bloomberg,EURNZD
20141102 180823883,0.987650,0.987750,Bloomberg,EURNZD
20141102 180824133,0.987700,0.987750,Bloomberg,EURNZD
20141102 180831383,0.987700,0.987780,Bloomberg,EURNZD
20141102 180838883,0.987710,0.987780,Bloomberg,EURNZD
20141102 180839383,0.987790,0.987810,Bloomberg,EURNZD
20141102 180839633,0.987840,0.987860,Bloomberg,EURNZD
20141102 180839883,0.987720,0.987810,Bloomberg,EURNZD
20141102 180840133,0.987700,0.987810,Bloomberg,EURNZD
20141102 180840633,0.987710,0.987810,Bloomberg,EURNZD
20141102 180841383,0.987730,0.987810,Bloomberg,EURNZD
20141102 180841883,0.987710,0.987810,Bloomberg,EURNZD
20141102 180842633,0.987720,0.987810,Bloomberg,EURNZD
20141102 180842883,0.987830,0.987860,Bloomberg,EURNZD
20141102 180843133,0.987850,0.987950,Bloomberg,EURNZD
20141102 180843883,0.987820,0.987950,Bloomberg,EURNZD
20141102 180844633,0.987850,0.987950,Bloomberg,EURNZD
20141102 180845133,0.987820,0.987950,Bloomberg,EURNZD
20141102 180848133,0.987850,0.987970,Bloomberg,EURNZD
20141102 180848383,0.987900,0.987990,Bloomberg,EURNZD
20141102 180848633,0.987900,0.988020,Bloomberg,EURNZD
20141102 180848883,0.987920,0.988050,Bloomberg,EURNZD
20141102 180849133,0.988000,0.988050,Bloomberg,EURNZD
20141102 180849633,0.988000,0.988020,Bloomberg,EURNZD
20141102 180850383,0.987930,0.987980,Bloomberg,EURNZD
20141102 180850633,0.987900,0.988010,Bloomberg,EURNZD
20141102 180850883,0.987900,0.987980,Bloomberg,EURNZD
20141102 180851900,0.987940,0.988010,Bloomberg,EURNZD
20141102 180852133,0.988000,0.988030,Bloomberg,EURNZD
20141102 180852633,0.987980,0.988060,Bloomberg,EURNZD
20141102 180852883,0.988020,0.988080,Bloomberg,EURNZD
20141102 180853133,0.988020,0.988040,Bloomberg,EURNZD
20141102 180854633,0.988040,0.988050,Bloomberg,EURNZD
20141102 180854883,0.988000,0.988070,Bloomberg,EURNZD
20141102 180855133,0.988030,0.988070,Bloomberg,EURNZD
20141102 180856383,0.988020,0.988140,Bloomberg,EURNZD
20141102 180856633,0.988020,0.988040,Bloomberg,EURNZD
20141102 180857133,0.988030,0.988040,Bloomberg,EURNZD
20141102 180858633,0.988030,0.988070,Bloomberg,EURNZD
20141102 180858883,0.988020,0.988040,Bloomberg,EURNZD
20141102 180859633,0.988000,0.988040,Bloomberg,EURNZD
20141102 180900883,0.988000,0.988010,Bloomberg,EURNZD
20141102 180906383,0.988000,0.988050,Bloomberg,EURNZD
20141102 180906633,0.988000,0.988040,Bloomberg,EURNZD
20141102 180910883,0.988000,0.988010,Bloomberg,EURNZD
20141102 180911133,0.988000,0.988040,Bloomberg,EURNZD
20141102 180912383,0.988000,0.988140,Bloomberg,EURNZD
20141102 180912633,0.988000,0.988020,Bloomberg,EURNZD
20141102 180912883,0.988000,0.988140,Bloomberg,EURNZD
20141102 180913133,0.988000,0.988130,Bloomberg,EURNZD
20141102 180916633,0.988000,0.988140,Bloomberg,EURNZD
20141102 180916900,0.988010,0.988030,Bloomberg,EURNZD
20141102 180917150,0.988060,0.988070,Bloomberg,EURNZD
20141102 180917400,0.988050,0.988160,Bloomberg,EURNZD
20141102 180917633,0.988050,0.988120,Bloomberg,EURNZD
20141102 180917883,0.988050,0.988080,Bloomberg,EURNZD
20141102 180918633,0.988060,0.988080,Bloomberg,EURNZD
20141102 180918883,0.988060,0.988110,Bloomberg,EURNZD
20141102 180919883,0.988050,0.988110,Bloomberg,EURNZD
20141102 180920133,0.988050,0.988080,Bloomberg,EURNZD
20141102 180920383,0.988050,0.988060,Bloomberg,EURNZD
20141102 180920633,0.988040,0.988090,Bloomberg,EURNZD
20141102 180920883,0.988050,0.988090,Bloomberg,EURNZD
20141102 180921383,0.988050,0.988110,Bloomberg,EURNZD
20141102 180922133,0.988050,0.988090,Bloomberg,EURNZD
20141102 180922633,0.988050,0.988110,Bloomberg,EURNZD
20141102 180922883,0.988070,0.988090,Bloomberg,EURNZD
20141102 180923133,0.988060,0.988070,Bloomberg,EURNZD
20141102 180923383,0.988060,0.988110,Bloomberg,EURNZD
20141102 180925133,0.988060,0.988080,Bloomberg,EURNZD
20141102 180925383,0.988070,0.988110,Bloomberg,EURNZD
20141102 180927133,0.988050,0.988110,Bloomberg,EURNZD
20141102 180927383,0.988020,0.988090,Bloomberg,EURNZD
20141102 180927883,0.988000,0.988060,Bloomberg,EURNZD
20141102 180928150,0.988030,0.988080,Bloomberg,EURNZD
20141102 180928633,0.988000,0.988090,Bloomberg,EURNZD
20141102 180928883,0.988000,0.988060,Bloomberg,EURNZD
20141102 180929650,0.987990,0.988050,Bloomberg,EURNZD
20141102 180929883,0.987960,0.988020,Bloomberg,EURNZD
20141102 180930133,0.987980,0.988020,Bloomberg,EURNZD
20141102 180931633,0.987960,0.988020,Bloomberg,EURNZD
20141102 180932133,0.987960,0.988050,Bloomberg,EURNZD
20141102 180932383,0.988000,0.988050,Bloomberg,EURNZD
20141102 180932633,0.988010,0.988030,Bloomberg,EURNZD
20141102 180932883,0.987980,0.988030,Bloomberg,EURNZD
20141102 180933133,0.987970,0.987990,Bloomberg,EURNZD
20141102 180933633,0.987950,0.987990,Bloomberg,EURNZD
20141102 180934383,0.987970,0.987990,Bloomberg,EURNZD
20141102 180935633,0.987970,0.988010,Bloomberg,EURNZD
20141102 180936633,0.987950,0.988020,Bloomberg,EURNZD
20141102 180937133,0.987960,0.988020,Bloomberg,EURNZD
20141102 180938383,0.987950,0.988020,Bloomberg,EURNZD
20141102 180951883,0.987950,0.988050,Bloomberg,EURNZD
20141102 180952133,0.987950,0.987990,Bloomberg,EURNZD
20141102 181010383,0.987950,0.988020,Bloomberg,EURNZD
20141102 181017133,0.987960,0.988020,Bloomberg,EURNZD
20141102 181018633,0.987950,0.988020,Bloomberg,EURNZD
20141102 181022883,0.987950,0.988050,Bloomberg,EURNZD
20141102 181023633,0.987950,0.988010,Bloomberg,EURNZD
20141102 181024133,0.987970,0.988010,Bloomberg,EURNZD
20141102 181024883,0.987960,0.988010,Bloomberg,EURNZD
20141102 181026133,0.987950,0.988010,Bloomberg,EURNZD
20141102 181026383,0.987960,0.988010,Bloomberg,EURNZD
20141102 181027883,0.987970,0.988010,Bloomberg,EURNZD
20141102 181029383,0.987960,0.988010,Bloomberg,EURNZD
20141102 181029883,0.987970,0.988010,Bloomberg,EURNZD
20141102 181031383,0.987960,0.988010,Bloomberg,EURNZD
20141102 181033883,0.987970,0.988010,Bloomberg,EURNZD
20141102 181036633,0.987950,0.987990,Bloomberg,EURNZD
20141102 181036883,0.987960,0.988010,Bloomberg,EURNZD
20141102 181037133,0.987950,0.988010,Bloomberg,EURNZD
20141102 181037633,0.987950,0.987990,Bloomberg,EURNZD
20141102 181038133,0.987950,0.988030,Bloomberg,EURNZD
20141102 181038383,0.987950,0.988010,Bloomberg,EURNZD
20141102 181038883,0.987970,0.988010,Bloomberg,EURNZD
20141102 181039133,0.987950,0.988010,Bloomberg,EURNZD
20141102 181039383,0.987950,0.988030,Bloomberg,EURNZD
20141102 181039633,0.987950,0.988000,Bloomberg,EURNZD
20141102 181039883,0.987950,0.987970,Bloomberg,EURNZD
20141102 181040133,0.987950,0.988010,Bloomberg,EURNZD
20141102 181040383,0.988000,0.988010,Bloomberg,EURNZD
20141102 181040633,0.988000,0.988030,Bloomberg,EURNZD
20141102 181041883,0.988000,0.988010,Bloomberg,EURNZD
20141102 181042883,0.988000,0.988030,Bloomberg,EURNZD
20141102 181051633,0.988000,0.988010,Bloomberg,EURNZD
20141102 181102883,0.988000,0.988030,Bloomberg,EURNZD
20141102 181103383,0.988000,0.988010,Bloomberg,EURNZD
